Pointer #,Speaker,Japanese
47,Terra,ニーナの道具屋によってあげなよ。
47,Terra,兄きを見たら、きっと、よろこぶぜ。
47,Terra,ニーナには、おいらのことも
47,Terra,よろしく言っといてくれよな。
47,Terra,あっ、そうそう。おいら洞窟でさ、こんなもの
47,Terra,見つけたんだ。おいらにはこれがなにか
47,Terra,よくわからないから、兄きにやるよ。
47,Terra,兄き、これからもガンバってくれよな。
48,Terra,[BLUE]錬石「ウォーターロック」を受け取った
48,Terra,[WHITE]
48,Terra,兄き、これからもガンバってくれよな。
49,Terra,[BLUE]紫色の花が咲いている。[WHITE]
49,Terra,花を摘みますか
49,Terra,はい
49,Terra,いいえ
52,Terra,[BLUE]毒消し草を摘んだが、
52,Terra,これ以上持つことができない。[WHITE]
53,Terra,[BLUE]毒消し草を手に入れた
53,Terra,[WHITE]
54,Terra,[RED]『この先危険
54,Terra,　近寄るべからず
54,Terra,』[WHITE]
55,Terra,そこの崖の下にはな、毒を消す
55,Terra,効果のある草が生えているのじゃよ。
55,Terra,昔はよく自分で取りにいったもんじゃが、
55,Terra,さすがに最近は降りておらんな。
56,Terra,ラムゼンへ向かうための道を塞いでおった
56,Terra,倒木が、取り払われたらしいの。
56,Terra,ん
56,Terra,　なぜそんなに
56,Terra,情報が早いのか、じゃと
56,Terra,ふぉっふぉっふぉ、隠居の身となっては
56,Terra,散歩くらいしかすることがないからの。
56,Terra,自分で見てきたのじゃよ。
57,Niena,そこの崖の下にはな、毒を消す
57,Niena,効果のある草が生えているのじゃよ。
57,Niena,昔はよく自分で取りにいったもんじゃが、
57,Niena,さすがに最近は降りておらんな。
58,Niena,おお、洞窟の娘さん、
58,Niena,無事だったそうじゃな。
58,Niena,大変なことにならんでよかったわい。
58,Niena,ありがとう。
58,Niena,ワシからも礼を言わせてもらうよ。
59,Niena,なんぞ、洞窟の方が騒がしいようじゃが、
59,Niena,何かあったのかの
59,Niena,なんぞ、洞窟の方が騒がしかったようじゃが、
59,Niena,何かあったのかの
60,Niena,この間ドーマン様のとこにいったんだけど、
60,Niena,ドーマン様は外出中らしくてさ。
60,Niena,とりあえず一回分給料すっぽか
60,Niena,されてるんだけど、どうなるのかな
60,Niena,給料もらえないんじゃ仕事したくはないけど、
60,Niena,相手は生き物だし、情も移ってるからね。
60,Niena,まったく、困ったことになったよ。
61,Niena,俺はドーマン様にここのピッカードの飼育と、
61,Niena,最近は使われていない闘技場の
61,Niena,魔獣の世話を任されてるんだ。
61,Niena,魔獣のほうは週に一回くらい様子を見に行って、
61,Niena,エサをあたえてたんだけど、この間
61,Niena,見に行ったら魔獣がいなくなっちゃっててさ。
61,Niena,ドーマン様に報告はしたんだけど、
61,Niena,気にしなくていいってさ。
61,Niena,てっきり大目玉くらうかと思ったのにな。
62,Niena,なんか洞窟で事件があったみたいだね。
62,Niena,まあ、たいした怪我人もでなかった
62,Niena,みたいだし、なによりってとこだね。
63,Niena,洞窟の方が騒がしいみたいだけど、
63,Niena,なんかあったのかい
63,Niena,様子を見に行きたいんだが、
63,Niena,ちょうどこいつらの小屋の掃除の時間なんだよな。
63,Niena,洞窟の方が騒がしいみたいだけど、
63,Niena,なんかあったのかい
63,Niena,様子を見に行きたいんだが、
63,Niena,ちょうどこいつらの小屋の掃除の時間なんだよな。
64,Niena,この前の嵐で木が倒れちまって
64,Niena,道がふさがってるんだ。
64,Niena,処分してる最中で危ないから、
64,Niena,今はもどってくれ。
66,Niena,[BLUE]食事の邪魔をされて怒っているようだ
66,Niena,。[WHITE]
68,Niena,私、ピッカードと遊ぶのが趣味なんだけど、
68,Niena,一匹だけすぐに崖の穴にはいっちゃう子がいるのよね。
68,Niena,あの子と仲良くなるにはどうしたらいいのかしら
69,Niena,洞窟の娘さん、無事でよかったわね。
69,Niena,さて、私は仕事に戻りますかね。
70,Niena,サンドリアから来た娘さんが
70,Niena,洞窟の中に閉じ込められたみたいよ。
70,Niena,大丈夫かしら
70,Niena,サンドリアから来た娘さんが
70,Niena,洞窟の中に閉じ込められたみたいよ。
70,Niena,大丈夫かしら
71,Niena,[BLUE]穴の入り口に何か落ちている。[WHITE]
72,Niena,兄き、調子はどうだい
73,Niena,早く結晶をとりにいったほうがいいぜ。
73,Niena,誰かに先を越されちゃうぞ。
73,Niena,兄き、調子はどうだい
74,Niena,へぇー
74,Niena,これが炎の結晶か
74,Niena,　さすが、おれの兄きだぜ
75,Niena,ー。
75,Niena,ニーナって、もう道具屋、再開したんだ。
75,Niena,いちど、いってみたいなぁ。
77,Niena,きこりのロッド親方が、倒木を処分してくれたの
77,Niena,おかげでほしかった洋服も買えたわ
78,Niena,東にあるラムゼンのバザールにいきたいんだけど、
78,Niena,この間の嵐で途中の道に木が倒れちゃってて
78,Niena,いけないのよね
78,Niena,。
78,Niena,早くなんとかしてくれないと、
78,Niena,ほしかった洋服、売りきれちゃうかも
78,Niena,。
79,Niena,東にあるラムゼンのバザールにいきたいんだけど、
79,Niena,この間の嵐で途中の道に木が倒れちゃってて
79,Niena,いけないのよね
79,Niena,。
79,Niena,早くなんとかしてくれないと、
79,Niena,ほしかった洋服、売りきれちゃうかも
79,Niena,。
80,Niena,洞窟に入っていった女の子、大丈夫かしら
80,Niena,洞窟に入っていった女の子、大丈夫かしら
81,Niena,ねーねー、赤毛のお兄ちゃん
81,Niena,かいしょうってなぁに
81,Niena,お母さんがね、男を選ぶときはかいしょうのある
81,Niena,人を選ぶのよって言ってたんだけど
81,Niena,よくわからないのよ。
82,Niena,ねーねー、赤毛のお兄ちゃん
82,Niena,かいしょうってなぁに
82,Niena,お母さんがね、男を選ぶときはかいしょうのある
82,Niena,人を選ぶのよって言ってたんだけど
82,Niena,よくわからないのよ。
83,Niena,ねーねー、赤毛のお兄ちゃん
83,Niena,かいしょうってなぁに
83,Niena,お母さんがね、男を選ぶときはかいしょうのある
83,Niena,人を選ぶのよって言ってたんだけど
83,Niena,よくわからないのよ。
84,Niena,ねーねー、お姉ちゃんは無事だったの
84,Niena,男の子は女の子を守らなくちゃだめよって、
84,Niena,お母さんがお兄ちゃんにいってたから、
84,Niena,赤毛のお兄ちゃんもしっかりしなきゃだめよ
84,Niena,ねーねー、お姉ちゃんは無事だったの
84,Niena,男の子は女の子を守らなくちゃだめよって、
84,Niena,お母さんがお兄ちゃんにいってたから、
84,Niena,赤毛のお兄ちゃんもしっかりしなきゃだめよ
85,Niena,この村に毒を消す成分の薬草があると聞いて、
85,Niena,仕入れに来たのですが、どこで手に入るのやら
85,Niena,。
86,Niena,旅人どの、あなただけが頼りです。
86,Niena,どうか娘さんを助け出してください。
86,Niena,ウイリーや、しっかり旅人どのを案内するんじゃぞ
86,Niena,まかせとけって
87,Niena,旅人どの、あなただけが頼りです。
87,Niena,どうか娘さんを助け出してください。
87,Niena,その節は本当にありがとうございました。
87,Niena,村の代表として、ほんとに感謝しております。
88,Niena,この間、ウイリーに洞窟に連れて行かれたんだけど、
88,Niena,洞窟の中のねずみに噛まれちゃって大変だったよ。
88,Niena,家にかえってもなんだか一日中気持ち悪くて
88,Niena,夜には熱まででちゃってさ
88,Niena,。
88,Niena,ウイリーは『冒険に犠牲はつきものだ
88,Niena,』
88,Niena,っていってたけど、
88,Niena,僕はもう冒険なんてこりごりだよ
88,Niena,。
89,Niena,この間、ウイリーに洞窟に連れて行かれたんだけど、
89,Niena,洞窟の中のねずみに噛まれちゃって大変だったよ。
89,Niena,家にかえってもなんだか一日中気持ち悪くて
89,Niena,夜には熱まででちゃってさ
89,Niena,。
89,Niena,ウイリーは『冒険に犠牲はつきものだ
89,Niena,』
89,Niena,っていってたけど、
89,Niena,僕はもう冒険なんてこりごりだよ
89,Niena,。
90,Niena,あ、アドルさん。
90,Niena,結晶の情報は無事に手に入れられましたか
91,Niena,さて、私は一休みしたら
91,Niena,次の仕事に出かけるとしますよ。
92,Niena,その赤毛、その格好
92,Niena,ひょっとしてあなたがアドルさん
92,Niena,[BLUE]アドルはうなずいた。[WHITE]
92,Niena,いやぁ、よかったよかった。
92,Niena,ここで酒を飲んでるときに、えらく屈強な男に
92,Niena,手紙の配達を頼まれてね。
92,Niena,『どこにいるかわからないけど、
92,Niena,　赤毛の冒険者だからすぐわかる』っていわれて、
92,Niena,本当に見つかるか心配してたところだよ。
92,Niena,はい、これがその手紙だよ。
92,Niena,ちなみに代金はその男にもらってるから大丈夫だよ。
92,Niena,よう、アドル。元気にやっているか
92,Niena,俺のほうは、話したとおり恩人のいる町を
92,Niena,目指している最中だ。
92,Niena,たまたま酒場で会った男が配達人というから、
92,Niena,ガラにもなく、この手紙を書いているってわけだ。
92,Niena,しかし、あれだな。思っていた以上に、
92,Niena,この北アフロカは広いんだな。
92,Niena,恩人の名前しか知らずに、探しにでるもんじゃねえな。
92,Niena,会う人みんなにあきれられるよ。ははは
92,Niena,そういえば、このへんは
92,Niena,年前から
92,Niena,魔物が多く出るようになったらしく、
92,Niena,辺境はぶっそうだそうだ。
92,Niena,おまえも気をつけろよ。
92,Niena,それじゃあな。
92,Niena,また機会があったら手紙を書くよ。
92,Niena,ドギより
92,Niena,宛先のない手紙なんて
92,Niena,初めてだったからね。
92,Niena,無事に渡せてほっとしてるよ。
92,Niena,さて、私は一休みしたら
92,Niena,次の仕事に出かけるとしますよ。
93,Niena,洞窟の女の子は無事だった
93,Niena,実は俺も子供のころ大人の目を盗んで
93,Niena,洞窟に入ってたことはあるんだけど、
93,Niena,さっきの話にもあったスイッチのほかにも
93,Niena,変なスイッチみたいなのがあったんだよ。
93,Niena,友達何人かと入って、そのスイッチみたいなのに
93,Niena,遠くから石を投げてみたんだけど、
93,Niena,石があたった瞬間に変なツタが生えてきてさ。
